"TrueMean","Bias","BiasStrength","Hyperbole","ExtermityBias","FaB","BeliefMean","BeliefVar","BeliefMeanError","BeliefVarError","BeliefMeanMSE","BeliefVarMSE"
0,1,1,2,1,1,1.844,0.55,1.844,-0.45,3.402,0.203
1,-1,0.1,1,0,0,0.998,0.968,-0.002,-0.032,0,0.001
1,-1,0.1,1,0,1,0.342,1.091,-0.658,0.091,0.433,0.008
1,-1,0.1,1,1,0,1.634,0.819,0.634,-0.181,0.402,0.033
1,-1,0.1,1,1,1,0.226,1.608,-0.774,0.608,0.599,0.37
1,-1,0.1,2,0,0,2.052,1.862,1.052,0.862,1.106,0.743
1,-1,0.1,2,0,1,0.637,2.081,-0.363,1.081,0.132,1.168
1,-1,0.1,2,1,0,2.627,1.738,1.627,0.738,2.649,0.545
1,-1,0.1,2,1,1,0.503,2.531,-0.497,1.531,0.247,2.344
1,-1,1,1,0,0,1,0.612,0,-0.388,0,0.151
1,-1,1,1,0,1,-0.125,0.577,-1.125,-0.423,1.265,0.179
1,-1,1,1,1,0,1.629,0.446,0.629,-0.554,0.396,0.306
1,-1,1,1,1,1,-1.26,0.353,-2.26,-0.647,5.105,0.419
1,-1,1,2,0,0,1.878,0.759,0.878,-0.241,0.771,0.058
1,-1,1,2,0,1,-0.557,0.594,-1.557,-0.406,2.424,0.165
1,-1,1,2,1,0,-1.492,0.589,-2.492,-0.411,6.209,0.169
1,-1,1,2,1,1,-1.582,0.463,-2.582,-0.537,6.666,0.289
1,0,0.1,1,0,0,1.012,0.981,0.012,-0.019,0,0
1,0,0.1,1,0,1,0.372,1.095,-0.628,0.095,0.394,0.009
1,0,0.1,1,1,0,1.633,0.827,0.633,-0.173,0.401,0.03
1,0,0.1,1,1,1,0.215,1.622,-0.785,0.622,0.616,0.387
1,0,0.1,2,0,0,1.995,1.835,0.995,0.835,0.99,0.698
1,0,0.1,2,0,1,0.665,2.097,-0.335,1.097,0.112,1.203
1,0,0.1,2,1,0,2.571,1.753,1.571,0.753,2.468,0.567
1,0,0.1,2,1,1,0.496,2.51,-0.504,1.51,0.254,2.28
1,0,1,1,0,0,0.973,0.61,-0.027,-0.39,0.001,0.152
1,0,1,1,0,1,-0.1,0.581,-1.1,-0.419,1.21,0.175
1,0,1,1,1,0,1.632,0.437,0.632,-0.563,0.4,0.317
1,0,1,1,1,1,1.602,0.51,0.602,-0.49,0.362,0.24
1,0,1,2,0,0,2.001,0.743,1.001,-0.257,1.001,0.066
1,0,1,2,0,1,-0.543,0.612,-1.543,-0.388,2.38,0.151
1,0,1,2,1,0,2.451,0.671,1.451,-0.329,2.107,0.108
1,0,1,2,1,1,-1.581,0.463,-2.581,-0.537,6.661,0.288
1,1,0.1,1,0,0,0.984,0.968,-0.016,-0.032,0,0.001
1,1,0.1,1,0,1,0.349,1.071,-0.651,0.071,0.424,0.005
1,1,0.1,1,1,0,1.637,0.821,0.637,-0.179,0.405,0.032
1,1,0.1,1,1,1,0.224,1.61,-0.776,0.61,0.602,0.372
1,1,0.1,2,0,0,2.031,1.873,1.031,0.873,1.063,0.761
1,1,0.1,2,0,1,0.688,2.095,-0.312,1.095,0.097,1.2
1,1,0.1,2,1,0,2.596,1.759,1.596,0.759,2.548,0.576
1,1,0.1,2,1,1,0.508,2.543,-0.492,1.543,0.242,2.379
1,1,1,1,0,0,1.023,0.608,0.023,-0.392,0.001,0.154
1,1,1,1,0,1,-0.054,0.591,-1.054,-0.409,1.11,0.167
1,1,1,1,1,0,1.645,0.442,0.645,-0.558,0.416,0.312
1,1,1,1,1,1,1.608,0.486,0.608,-0.514,0.37,0.264
1,1,1,2,0,0,1.9,0.737,0.9,-0.263,0.81,0.069
1,1,1,2,0,1,-0.56,0.633,-1.56,-0.367,2.435,0.135
1,1,1,2,1,0,2.381,0.665,1.381,-0.335,1.907,0.112
1,1,1,2,1,1,2.383,0.673,1.383,-0.327,1.912,0.107
