"TrueMean","Bias","BiasStrength","Hyperbole","ExtermityBias","FaB","BeliefMean","BeliefVar","BeliefMeanError","BeliefVarError","BeliefMeanMSE","BeliefVarMSE"
0,1,1,2,0,1,0.235,0.746,0.235,-0.254,0.055,0.064
0,1,1,2,1,0,1.849,0.561,1.849,-0.439,3.418,0.192
0,1,1,2,1,1,1.827,0.561,1.827,-0.439,3.339,0.193
1,-1,0.1,1,0,0,1.001,0.966,0.001,-0.034,0,0.001
1,-1,0.1,1,0,1,0.34,1.083,-0.66,0.083,0.436,0.007
1,-1,0.1,1,1,0,1.633,0.827,0.633,-0.173,0.4,0.03
1,-1,0.1,1,1,1,0.203,1.595,-0.797,0.595,0.635,0.354
1,-1,0.1,2,0,0,2.008,1.847,1.008,0.847,1.016,0.718
1,-1,0.1,2,0,1,0.648,2.079,-0.352,1.079,0.124,1.163
1,-1,0.1,2,1,0,2.605,1.748,1.605,0.748,2.576,0.559
1,-1,0.1,2,1,1,0.505,2.532,-0.495,1.532,0.245,2.348
1,-1,1,1,0,0,0.991,0.606,-0.009,-0.394,0,0.155
1,-1,1,1,0,1,-0.09,0.596,-1.09,-0.404,1.189,0.163
1,-1,1,1,1,0,1.642,0.44,0.642,-0.56,0.412,0.313
1,-1,1,1,1,1,-1.258,0.353,-2.258,-0.647,5.097,0.419
1,-1,1,2,0,0,1.978,0.746,0.978,-0.254,0.957,0.065
1,-1,1,2,0,1,-0.537,0.601,-1.537,-0.399,2.362,0.159
1,-1,1,2,1,0,-1.514,0.574,-2.514,-0.426,6.322,0.182
1,-1,1,2,1,1,-1.591,0.465,-2.591,-0.535,6.712,0.286
1,0,0.1,1,0,0,1.004,0.965,0.004,-0.035,0,0.001
1,0,0.1,1,0,1,0.333,1.086,-0.667,0.086,0.444,0.007
1,0,0.1,1,1,0,1.635,0.827,0.635,-0.173,0.404,0.03
1,0,0.1,1,1,1,0.206,1.602,-0.794,0.602,0.631,0.362
1,0,0.1,2,0,0,1.996,1.855,0.996,0.855,0.991,0.73
1,0,0.1,2,0,1,0.653,2.068,-0.347,1.068,0.121,1.141
1,0,0.1,2,1,0,2.608,1.747,1.608,0.747,2.585,0.557
1,0,0.1,2,1,1,0.496,2.525,-0.504,1.525,0.254,2.325
1,0,1,1,0,0,0.985,0.599,-0.015,-0.401,0,0.16
1,0,1,1,0,1,-0.072,0.606,-1.072,-0.394,1.149,0.155
1,0,1,1,1,0,1.64,0.44,0.64,-0.56,0.409,0.314
1,0,1,1,1,1,-1.256,0.354,-2.256,-0.646,5.09,0.418
1,0,1,2,0,0,1.977,0.739,0.977,-0.261,0.954,0.068
1,0,1,2,0,1,-0.541,0.598,-1.541,-0.402,2.375,0.162
1,0,1,2,1,0,2.422,0.666,1.422,-0.334,2.023,0.112
1,0,1,2,1,1,-1.584,0.464,-2.584,-0.536,6.679,0.287
1,1,0.1,1,0,0,0.996,0.965,-0.004,-0.035,0,0.001
1,1,0.1,1,0,1,0.345,1.086,-0.655,0.086,0.428,0.007
1,1,0.1,1,1,0,1.635,0.832,0.635,-0.168,0.403,0.028
1,1,0.1,1,1,1,0.203,1.6,-0.797,0.6,0.636,0.359
1,1,0.1,2,0,0,2,1.843,1,0.843,1.001,0.711
1,1,0.1,2,0,1,0.651,2.083,-0.349,1.083,0.122,1.173
1,1,0.1,2,1,0,2.601,1.752,1.601,0.752,2.563,0.565
1,1,0.1,2,1,1,0.511,2.53,-0.489,1.53,0.239,2.34
1,1,1,1,0,0,1.022,0.602,0.022,-0.398,0,0.159
1,1,1,1,0,1,-0.087,0.592,-1.087,-0.408,1.183,0.166
1,1,1,1,1,0,1.637,0.437,0.637,-0.563,0.406,0.317
1,1,1,1,1,1,-0.683,0.357,-1.683,-0.643,2.832,0.413
1,1,1,2,0,0,1.974,0.743,0.974,-0.257,0.948,0.066
1,1,1,2,0,1,0.278,0.792,-0.722,-0.208,0.521,0.043
1,1,1,2,1,0,2.422,0.673,1.422,-0.327,2.023,0.107
1,1,1,2,1,1,2.377,0.667,1.377,-0.333,1.896,0.111
