"TrueMean","Bias","BiasStrength","Hyperbole","ExtermityBias","FaB","BeliefMean","BeliefVar","BeliefMeanError","BeliefVarError","BeliefMeanMSE","BeliefVarMSE"
1,-1,0.1,1,1,0,1.637,0.845,0.637,-0.155,0.406,0.024
1,-1,0.1,1,1,1,0.207,1.601,-0.793,0.601,0.628,0.362
1,-1,0.1,2,0,0,2.003,1.861,1.003,0.861,1.007,0.742
1,-1,0.1,2,0,1,0.655,2.081,-0.345,1.081,0.119,1.169
1,-1,0.1,2,1,0,2.603,1.75,1.603,0.75,2.569,0.563
1,-1,0.1,2,1,1,0.489,2.542,-0.511,1.542,0.262,2.378
1,-1,1,1,0,0,1,0.602,0,-0.398,0,0.159
1,-1,1,1,0,1,-0.083,0.596,-1.083,-0.404,1.172,0.163
1,-1,1,1,1,0,1.638,0.438,0.638,-0.562,0.407,0.315
1,-1,1,1,1,1,0.173,0.385,-0.827,-0.615,0.684,0.379
1,-1,1,2,0,0,1.725,0.747,0.725,-0.253,0.525,0.064
1,-1,1,2,0,1,-0.551,0.603,-1.551,-0.397,2.407,0.157
1,-1,1,2,1,0,-1.491,0.581,-2.491,-0.419,6.204,0.175
1,-1,1,2,1,1,-1.584,0.466,-2.584,-0.534,6.676,0.286
1,0,0.1,1,0,0,0.999,0.964,-0.001,-0.036,0,0.001
1,0,0.1,1,0,1,0.344,1.086,-0.656,0.086,0.431,0.007
1,0,0.1,1,1,0,1.636,0.832,0.636,-0.168,0.405,0.028
1,0,0.1,1,1,1,0.199,1.599,-0.801,0.599,0.642,0.359
1,0,0.1,2,0,0,2.013,1.86,1.013,0.86,1.025,0.739
1,0,0.1,2,0,1,0.656,2.078,-0.344,1.078,0.118,1.162
1,0,0.1,2,1,0,2.599,1.742,1.599,0.742,2.556,0.55
1,0,0.1,2,1,1,0.497,2.534,-0.503,1.534,0.253,2.352
1,0,1,1,0,0,0.982,0.603,-0.018,-0.397,0,0.158
1,0,1,1,0,1,-0.091,0.601,-1.091,-0.399,1.191,0.159
1,0,1,1,1,0,1.645,0.444,0.645,-0.556,0.415,0.309
1,0,1,1,1,1,-1.255,0.343,-2.255,-0.657,5.085,0.431
1,0,1,2,0,0,2.099,0.749,1.099,-0.251,1.207,0.063
1,0,1,2,0,1,-0.532,0.602,-1.532,-0.398,2.348,0.158
1,0,1,2,1,0,2.437,0.674,1.437,-0.326,2.064,0.106
1,0,1,2,1,1,2.454,0.674,1.454,-0.326,2.113,0.106
1,1,0.1,1,0,0,0.999,0.965,-0.001,-0.035,0,0.001
1,1,0.1,1,0,1,0.35,1.085,-0.65,0.085,0.422,0.007
1,1,0.1,1,1,0,1.637,0.832,0.637,-0.168,0.406,0.028
1,1,0.1,1,1,1,0.199,1.602,-0.801,0.602,0.641,0.362
1,1,0.1,2,0,0,2.005,1.859,1.005,0.859,1.01,0.737
1,1,0.1,2,0,1,0.656,2.08,-0.344,1.08,0.119,1.167
1,1,0.1,2,1,0,2.594,1.75,1.594,0.75,2.541,0.563
1,1,0.1,2,1,1,0.488,2.523,-0.512,1.523,0.263,2.321
1,1,1,1,0,0,1.009,0.603,0.009,-0.397,0,0.158
1,1,1,1,0,1,-0.055,0.619,-1.055,-0.381,1.112,0.145
1,1,1,1,1,0,1.639,0.439,0.639,-0.561,0.408,0.315
1,1,1,1,1,1,1.6,0.498,0.6,-0.502,0.36,0.252
1,1,1,2,0,0,1.922,0.744,0.922,-0.256,0.849,0.066
1,1,1,2,0,1,-0.523,0.625,-1.523,-0.375,2.321,0.141
1,1,1,2,1,0,2.409,0.672,1.409,-0.328,1.984,0.108
1,1,1,2,1,1,-1.586,0.467,-2.586,-0.533,6.689,0.284
